system_id,plot_id,t,x,y,z,sig_x,sig_y,sig_z,target_id,latitude,longitude,altitude,STN
1,1309,110.5,4500625.200819437,3097382.546489223,3363563.3522784435,500,500,500,2,31.78930255522384,34.53620025501761,43598.82942282222,2
1,1310,112.0,4500195.316132611,3097596.42914786,3361951.682024198,500,500,500,2,31.778129153431053,34.54060399991459,42552.00452919304,2
1,1311,113.5,4499740.056954242,3096826.053256654,3361972.0965908645,500,500,500,2,31.782114940098207,34.536655380728206,41872.67270037532,2
1,1312,115.0,4499592.915165476,3098182.506643754,3362269.2915651007,500,500,500,2,31.78132093778848,34.54924936092628,42579.98960619141,2
1,1313,116.5,4501165.3739316985,3098292.804917056,3363517.2210875363,500,500,500,2,31.78441721186041,34.54085154221213,44391.43084423151,2
1,1314,118.0,4500772.563449987,3097680.407189667,3361079.935655695,500,500,500,2,31.76902230756693,34.53789723040547,42537.69199938886,2
1,1315,119.5,4499340.110711077,3097040.6391116474,3363048.424366563,500,500,500,2,31.791292281094726,34.54088800407495,42263.01261600014,2
1,1316,121.0,4499724.888885705,3097944.174470481,3361144.0708053187,500,500,500,2,31.77287607497793,34.546405631787394,41964.93981524743,2
1,1317,122.5,4499255.671980303,3097824.482921064,3360340.1805762574,500,500,500,2,31.7688959942146,34.54816244290951,41155.40215113107,2
1,1318,124.0,4500700.35333238,3098721.507278472,3360811.6192164817,500,500,500,2,31.76447513230025,34.54731895569394,42847.75587196834,2
1,1319,125.5,4499836.681543564,3097094.558727036,3360946.5847609187,500,500,500,2,31.77321015875417,34.53840074738835,41529.685474981554,2
1,1320,127.0,4499691.255046343,3097641.307036377,3361058.930245436,500,500,500,2,31.773168496160192,34.54398924633403,41750.55112701282,2
1,1321,128.5,4498836.81741818,3097777.431808056,3360479.062716118,500,500,500,2,31.77170750691487,34.55024752433129,40912.54590816517,2
1,1322,130.0,4499777.370700847,3098683.521221554,3360108.356630192,500,500,500,2,31.76280510119649,34.552479860726685,41812.88938626647,2
1,1323,131.5,4499028.266672344,3098687.812467806,3360051.659310076,500,500,500,2,31.76527168772306,34.55697296718548,41260.56623084564,2
1,1324,133.0,4499670.748891729,3097856.1138197524,3359161.237663514,500,500,500,2,31.758216752112244,34.54596690172368,40840.71760511957,2
1,1325,134.5,4498909.667751104,3098226.592251099,3358338.548119461,500,500,500,2,31.75391348076777,34.55369444382339,40053.37604329269,2
1,1326,136.0,4498839.002861598,3099251.454429709,3358330.933575175,500,500,500,2,31.75138819294262,34.562967308388004,40494.21950770356,2
1,1327,137.5,4498249.715749922,3097830.550177177,3358188.167109472,500,500,500,2,31.756390780434824,34.55419936746223,39321.06221889518,2
1,1328,139.0,4498406.997500739,3098791.321774503,3358707.4065291663,500,500,500,2,31.75716600102841,34.56156346251678,40167.8801505724,2
1,1329,140.5,4497877.875099891,3098767.54347393,3357836.967558605,500,500,500,2,31.75265141924563,34.56450677461246,39327.80179000739,2
1,1330,142.0,4498044.42462317,3098208.692473356,3356258.441222397,500,500,500,2,31.741467315409032,34.55868786300586,38344.26590232458,2
1,1331,143.5,4498240.392410636,3097965.16863324,3356444.283299167,500,500,500,2,31.742774398793085,34.555417895739104,38461.81635753531,2
1,1332,145.0,4497988.905771777,3097989.6691232505,3355151.040800981,500,500,500,2,31.73382555377109,34.557125995771926,37617.19318755716,2
1,1333,146.5,4497262.211751338,3099495.955023818,3354479.094331562,500,500,500,2,31.72749366790106,34.57446318924366,37481.68734930269,2
1,1334,148.0,4497524.213793133,3098570.1326864185,3354888.627304109,500,500,500,2,31.732076357082143,34.56490624538261,37433.75943865627,2
1,1335,149.5,4497514.468073336,3098127.9041973376,3354341.31265893,500,500,500,2,31.72912344194492,34.56114369472767,36925.70390010625,2
1,1336,151.0,4497888.998242527,3098049.584773993,3354356.7174789463,500,500,500,2,31.727996020101035,34.5582381606994,37158.35964299738,2
1,1337,152.5,4496285.577943755,3098254.012325906,3353100.10748569,500,500,500,2,31.72409094475001,34.56954842141178,35473.10596797522,2
1,1338,154.0,4495670.98678654,3098672.2121058595,3352542.026938653,500,500,500,2,31.72110073875724,34.57682131441502,34951.06803470291,2
1,1339,155.5,4497417.763427795,3098994.674163434,3351572.3247808246,500,500,500,2,31.706058694616384,34.56920727453801,35820.52721456159,2
1,1340,157.0,4496461.1762566585,3099007.436051225,3351625.120433961,500,500,500,2,31.71014025912216,34.575012206699455,35184.340438858606,2
1,1341,158.5,4496148.951531346,3098568.505796186,3350870.551611156,500,500,500,2,31.706768625235124,34.57307915327051,34357.13054876588,2
1,1342,160.0,4495309.77889866,3097965.4335060827,3348679.7696643705,500,500,500,2,31.694917239177816,34.57286529678845,32326.863645510748,2
1,1343,161.5,4495836.955701915,3097367.9174702098,3348357.116167759,500,500,500,2,31.69200560886769,34.56456247217787,32238.24599381816,2
1,1344,163.0,4493873.431983088,3097672.6213403386,3348050.0242787744,500,500,500,2,31.69646851119526,34.57889038880543,30848.34393141698,2
1,1345,164.5,4494279.671166156,3097877.8116067653,3347446.3350478294,500,500,500,2,31.689732152144117,34.57824364509521,30914.86842725426,2
1,1346,166.0,4494416.5562036885,3098371.222886076,3346317.172929908,500,500,500,2,31.679256811576533,34.58169220346043,30655.98975398205,2
1,1347,167.5,4494018.177346987,3097855.48064772,3346061.8793667355,500,500,500,2,31.680232724584524,34.579608464442124,29993.691274177283,2
1,1348,169.0,4494442.712396162,3097431.612086006,3345416.4925667048,500,500,500,2,31.674788719973904,34.573416053014554,29747.536072764546,2
1,1349,170.5,4493291.999541034,3097182.52316027,3344092.3977779564,500,500,500,2,31.669804335902025,34.57811836499145,28125.644167398103,2
1,1350,172.0,4492013.762874536,3097296.674703561,3342540.2809403217,500,500,500,2,31.662597074311964,34.58672297824284,26470.267698415555,2
1,1351,173.5,4492737.653541562,3097089.504256303,3342255.101356681,500,500,500,2,31.658161906532104,34.5806175506131,26727.77161302604,2
1,1352,175.0,4491895.93655489,3096985.268939447,3341739.3480352275,500,500,500,2,31.657764558766534,34.584733123006146,25816.84758122824,2
1,1353,176.5,4492278.5463598175,3097418.663446986,3340069.8753789905,500,500,500,2,31.642354698653776,34.586199270455666,25418.391475928947,2
1,1354,178.0,4490920.682530016,3097433.6050987057,3339545.943314178,500,500,500,2,31.6435760566334,34.59442354921358,24199.09250763897,2
1,1355,179.5,4490703.289072846,3096603.373055753,3338649.8779389216,500,500,500,2,31.639786915071017,34.588541383191874,23175.379000552,2
1,1356,181.0,4490782.194702515,3096695.378559738,3338138.447137403,500,500,500,2,31.63532179407321,34.58886646864753,23006.883553837422,2
1,1357,182.5,4490967.144274365,3096384.390923546,3335638.107939225,500,500,500,2,31.616302430305456,34.58507458757467,21675.114749775268,2
1,1358,184.0,4490935.788674976,3096963.6718092253,3335847.704273264,500,500,500,2,31.61647888770308,34.59027048036564,22043.040174414404,2
1,1359,185.5,4489806.610142667,3097038.842848712,3333454.8355918475,500,500,500,2,31.60233884102904,34.597654390944044,20033.592700807378,2
1,1360,187.0,4490247.179172667,3095853.012187679,3333102.068247654,500,500,500,2,31.601100505713447,34.58477201231631,19584.25662502926,2
1,1361,188.5,4488947.644032376,3095871.803849232,3331682.3078266736,500,500,500,2,31.595216807896698,34.59268521018824,17938.217792110518,2
1,1362,190.0,4489640.868074174,3096440.5403037583,3330423.445965021,500,500,500,2,31.581363493691253,34.59346911845342,18039.977862562053,2
1,1363,191.5,4488632.103621004,3095975.3405646225,3329094.62658809,500,500,500,2,31.5763367478966,34.59546318000292,16411.66090802569,2
1,1364,193.0,4487485.192602119,3095126.758252084,3327949.8040927183,500,500,500,2,31.574279214856283,34.594965560315885,14597.391947745346,2
1,1365,194.5,4487536.511664009,3095652.540879481,3326936.4138747696,500,500,500,2,31.564904545286502,34.59920811359931,14357.197926579043,2
1,1366,196.0,4487127.64283035,3094905.44117311,3325969.773558662,500,500,500,2,31.561076012252943,34.59518441724608,13202.996605544353,2
1,1367,197.5,4487655.96346558,3094661.3875736315,3324510.874131548,500,500,500,2,31.54849083512852,34.58991999274176,12692.075607983395,2
1,1368,199.0,4486245.659296552,3094644.2621751493,3323329.7589328857,500,500,500,2,31.544943404428373,34.59818867085611,11076.45496257767,2
1,1369,200.5,4486129.306264524,3094211.838280496,3322155.5160477525,500,500,500,2,31.53754027372017,34.59514096737585,10171.310826409608,2
1,1370,202.0,4485691.549130769,3094541.150733228,3321248.2527114786,500,500,500,2,31.531393382042022,34.60060430133925,9549.046770041808,2
1,1371,203.5,4485638.620586529,3093824.5627795025,3319797.819852713,500,500,500,2,31.522380033389656,34.59471826865466,8406.652277675457,2
1,1372,205.0,4484833.263429786,3094150.565471592,3318807.8364544944,500,500,500,2,31.517028407339765,34.60234860492583,7481.775538235903,2
2,1375,10.0,4488655.9796248255,3081221.685044592,3321199.7538989023,700,750,600,2,31.555096659916774,34.467510560440026,5169.817344444804,1
2,1376,13.0,4488034.380105772,3080947.01885551,3323343.328864396,700,750,600,2,31.574705345401888,34.468829759991046,5722.803036428988,1
2,1377,16.0,4487852.803222511,3081855.6038036123,3326502.02882474,700,750,600,2,31.597226676587237,34.47779471309297,7687.835534760728,1
2,1378,19.0,4489610.515385191,3083877.36220424,3328105.1795213604,700,750,600,2,31.59728645698581,34.484859575910846,10736.812716959044,1
2,1379,22.0,4490195.811203279,3083943.018580732,3331475.7625976983,700,750,600,2,31.620675344314428,34.48194318291216,12945.937650399284,1
2,1380,25.0,4490938.0974514745,3084015.132251329,3332189.9948523645,700,750,600,2,31.62306896552996,34.47814864818432,13876.216595704667,1
2,1381,28.0,4491372.405969382,3084536.41645654,3335262.007922649,700,750,600,2,31.64352066970974,34.48008205638627,16043.506483953446,1
2,1382,31.0,4493955.090645288,3086257.8781089145,3337499.532420448,700,750,600,2,31.64600801630007,34.47962941907984,19859.50663280487,1
2,1383,34.0,4494133.051265207,3087684.0646357974,3339395.416992716,700,750,600,2,31.656014812337283,34.490924395522285,21666.621837409213,1
2,1384,37.0,4493646.041088936,3087166.626691096,3341964.4790286343,700,750,600,2,31.678942894854107,34.48934066204177,22424.32980883401,1
2,1385,40.0,4494778.412537043,3089003.4764889544,3342109.845929807,700,750,600,2,31.67074269793311,34.498509643100256,24180.216105710715,1
2,1386,43.0,4494372.445089317,3087001.2402641224,3345473.83565472,700,750,600,2,31.703389555777186,34.483585839071246,24697.72426794376,1
2,1387,46.0,4495053.410327014,3088691.4060432864,3346221.364454099,700,750,600,2,31.701935197910345,34.49417150237885,26382.33073772583,1
2,1388,49.0,4496221.456090517,3089495.5016595908,3349044.4920068355,700,750,600,2,31.716808336069217,34.49418444274297,29072.57791782077,1
2,1389,52.0,4495515.603289762,3089921.147456485,3349993.429909128,700,750,600,2,31.725662630072648,34.50206770730161,29281.75643464457,1
2,1390,55.0,4495526.358900955,3090814.79334458,3350896.4318614784,700,750,600,2,31.730125478273592,34.50973824509503,30194.758277547546,1
2,1391,58.0,4498244.708471559,3092300.205010772,3353569.6940985983,700,750,600,2,31.735983500405517,34.5064208909317,34221.68882647436,1
2,1392,61.0,4496840.045910948,3091235.4898949824,3353349.7072713426,700,750,600,2,31.74261453681689,34.505563556484326,32608.584779518656,1
2,1393,64.0,4498810.610106304,3093183.7749731955,3355051.144499636,700,750,600,2,31.74272163926769,34.51069777383464,35823.31020625029,1
2,1394,67.0,4498291.35184932,3093168.9784021266,3355986.97253786,700,750,600,2,31.7519169111412,34.51365744963958,35944.7373373257,1
2,1395,70.0,4498852.910458913,3092887.036401364,3356175.6466899645,700,750,600,2,31.751925750958225,34.50788008879022,36301.67535246722,1
2,1396,73.0,4499389.874256247,3093236.922105484,3357545.104000532,700,750,600,2,31.759343232488657,34.5077134743698,37567.20592490025,1
2,1397,76.0,4500670.067975136,3094788.728128944,3359683.206156268,700,750,600,2,31.766512007291016,34.51351974479432,40337.14872126561,1
2,1398,79.0,4499886.123156781,3094248.7442888925,3359358.731908051,700,750,600,2,31.768531181432326,34.51351178192857,39357.00752105843,1
2,1399,82.0,4499603.098047563,3094901.0234863213,3360063.481775043,700,750,600,2,31.773257410867544,34.52083305449968,39844.050490577705,2
2,1400,85.0,4501183.988087277,3094000.096104243,3361464.359434688,700,750,600,2,31.78019086275493,34.50364861568549,41255.23214038461,2
2,1401,88.0,4500055.987178564,3095425.2017649272,3360812.842427884,700,750,600,2,31.775803753054063,34.5226711969882,40808.4041781947,2
2,1402,91.0,4501102.749440615,3096248.3517181063,3361842.921624209,700,750,600,2,31.77737932819297,34.52356223010606,42480.59153940156,2
2,1403,94.0,4499868.745451408,3097089.218913802,3361812.978254003,700,750,600,2,31.77969884288887,34.53816394042802,42005.81382001843,2
2,1404,97.0,4499553.239708819,3097065.356336648,3362656.102902711,700,750,600,2,31.78741004165432,34.53983402745493,42217.47501959093,2
2,1405,100.0,4500071.586317503,3096415.084975997,3362261.9526966545,700,750,600,2,31.78413304689704,34.53113295927798,42059.45865770243,2
2,1406,103.0,4501038.695408582,3097588.53676045,3362595.138166098,700,750,600,2,31.779772679140937,34.53552145195497,43477.65607243497,2
2,1407,106.0,4499904.738639155,3096657.975084042,3361913.12820285,700,750,600,2,31.781475311646474,34.5342238153017,41875.93571316451,2
2,1408,109.0,4501745.3640632965,3097532.395830886,3363542.7972469646,700,750,600,2,31.78439168264386,34.5308359524993,44444.58810529392,2
2,1409,112.0,4499387.121806386,3097420.3664986943,3362934.977086044,700,750,600,2,31.78922945929388,34.543889271422984,42419.17236575764,2
2,1410,115.0,4500590.561332239,3097638.4689814323,3363125.158487166,700,750,600,2,31.785416339347343,34.53861704505345,43467.079260005616,2
2,1411,118.0,4499034.25546481,3097396.370807725,3361889.264833513,700,750,600,2,31.782701637865664,34.5457807885964,41609.72114609275,2
2,1412,121.0,4499671.130185447,3097981.579189346,3361768.8155834614,700,750,600,2,31.77774316628669,34.54704848151525,42274.31354680285,2
2,1413,124.0,4499584.789016891,3097973.6387965623,3360466.415767598,700,750,600,2,31.768179801829607,34.54749341132023,41524.24241279811,2
2,1414,127.0,4499183.684074377,3098584.374513178,3360216.9397610608,700,750,600,2,31.76620378743768,34.555154922128544,41406.51925836038,2
2,1415,130.0,4499732.664948456,3097611.059352973,3360362.3962555253,700,750,600,2,31.76778273118807,34.54348165953164,41398.23031678889,2
2,1416,133.0,4499604.58085026,3097311.76535884,3358973.3431862653,700,750,600,2,31.758498015978557,34.541657665790204,40433.029235826805,2
2,1417,136.0,4498982.600455174,3098192.3020712803,3358618.3056419007,700,750,600,2,31.75585376208148,34.55296434912788,40235.14709599409,2
2,1418,139.0,4498284.602173869,3097949.691162005,3357816.971734215,700,750,600,2,31.75310743333707,34.555021127976865,39207.59916459769,2
2,1419,142.0,4497787.959814433,3097786.27863328,3356432.191524494,700,750,600,2,31.74491819814795,34.55656448532461,38052.293353366666,2
2,1420,145.0,4497048.503739512,3099059.48428806,3355830.428144928,700,750,600,2,31.739795497318603,34.57196518672264,37832.13740167767,2
2,1421,148.0,4497709.095127479,3098211.933341346,3354492.7971311007,700,750,600,2,31.729298132369745,34.56071137650011,37182.23928438313,2
2,1422,151.0,4496636.490627877,3098622.8412425355,3354340.762860404,700,750,600,2,31.731204508436637,34.57064586533757,36549.31913241651,2
2,1423,154.0,4495311.690831304,3098609.1069305018,3353082.328184084,700,750,600,2,31.726786907399152,34.5784158553883,34953.08055152092,2
2,1424,157.0,4495603.570582082,3097663.6882771533,3350115.873653135,700,750,600,2,31.7055468386731,34.56850818351223,33141.65178540349,2
2,1425,160.0,4495072.289492796,3098966.464643856,3350800.668017987,700,750,600,2,31.709350024747263,34.58292937433248,33758.38493138924,2
2,1426,163.0,4493750.095031211,3097286.610430323,3348169.634895232,700,750,600,2,31.698893918778865,34.576288739960994,30638.3978386987,2
2,1427,166.0,4493731.403158662,3098753.176038379,3347629.639702837,700,750,600,2,31.69091758768722,34.58907489921318,31049.859511697665,2
2,1428,169.0,4494917.056508107,3097654.995774595,3344672.020996163,700,750,600,2,31.6666628672524,34.572521409561446,29796.956110398285,2
2,1429,172.0,4492429.575658009,3098305.211628349,3342363.516650356,700,750,600,2,31.65693340793736,34.5929621295769,27156.19633009471,2
2,1430,175.0,4492515.883140503,3097815.2554776226,3340757.1552984244,700,750,600,2,31.645628524120063,34.588212858717306,26136.964758224785,2
2,1431,178.0,4492797.852876919,3097217.7445192146,3340149.310622832,700,750,600,2,31.6414848448594,34.5813674022351,25726.959865997545,2
2,1432,181.0,4491194.490886697,3097329.4796915133,3337177.235433654,700,750,600,2,31.62467132793753,34.59189072700531,23098.297792086378,2
2,1433,184.0,4489513.885178831,3097728.9897118188,3335454.284464037,700,750,600,2,31.616935079727853,34.60536783563434,21210.127581560053,2
2,1434,187.0,4489717.606426354,3095984.5206473866,3333424.5315583395,700,750,600,2,31.605272300202785,34.58906753102635,19445.49613684602,2
2,1435,190.0,4488741.399579107,3095485.089807552,3329762.7618231243,700,750,600,2,31.58234422847033,34.59057044318346,16601.07921030931,2
2,1436,193.0,4487615.927261631,3096322.2860311214,3328481.7397862333,700,750,600,2,31.574651543698177,34.6045277139871,15545.967800778337,2
2,1437,196.0,4487225.737822264,3094683.657164032,3326042.2922838875,700,750,600,2,31.561844921038208,34.59267995285278,13202.467234621756,2
2,1438,199.0,4486191.667655832,3094738.7339022416,3323483.940002548,700,750,600,2,31.546083047389004,34.59932849645939,11164.95951590594,2
2,1439,202.0,4486229.709155496,3094935.998500481,3321606.987814892,700,750,600,2,31.53100485835762,34.60080841031825,10305.335947179236,2
2,1440,205.0,4485421.981941727,3093616.678818536,3318720.297911879,700,750,600,2,31.515501700446077,34.59421219631678,7590.70418604929,2
1,1443,5.0,4489169.800593565,3076116.576201192,3325187.683163446,500,500,500,3,31.597338581085104,34.42013571320011,5159.090060765855,2
1,1444,6.5,4489397.894504209,3075780.777820517,3326642.220759654,500,500,500,3,31.60850930795248,34.41586181422445,5919.9144128086045,2
1,1445,8.0,4489879.154938718,3076059.202996322,3328257.742498148,500,500,500,3,31.61828620408385,34.41541632179138,7238.862604732625,2
1,1446,9.5,4490247.397926566,3075912.956158257,3328608.885889512,500,500,500,3,31.619935431257275,34.41195531357486,7611.268005385995,2
1,1447,11.0,4491808.071925527,3076788.395875084,3331234.398945876,500,500,500,3,31.631652271008967,34.41027403008888,10505.61602885276,2
1,1448,12.5,4490608.540945035,3076903.791574532,3332120.1591441706,500,500,500,3,31.64280818870687,34.41841090407899,10183.24379410874,2
1,1449,14.0,4492728.0977770975,3077009.320241511,3334370.5819511423,500,500,500,3,31.65151353846459,34.406721280672805,12903.367104452103,2
1,1450,15.5,4491917.53484798,3077946.68363995,3335695.036359952,500,500,500,3,31.66231629193187,34.419678075868234,13480.213376479223,2
