system_id,plot_id,t,x,y,z,sig_x,sig_y,sig_z,target_id,latitude,longitude,altitude,STN
1,1038,60.5,4501782.108575402,3097236.97425088,3365999.5855233124,500,500,500,1,31.803738266656172,34.52806567264916,45622.39289730042,1
1,1039,62.0,4502562.814993825,3098006.061031742,3366754.443692669,500,500,500,1,31.804390155528512,34.53006902925966,46937.30540410429,1
1,1040,63.5,4502959.244219856,3098013.1109804725,3367922.4628606536,500,500,500,1,31.81171586347357,34.5277743277825,47833.88126315083,1
1,1041,65.0,4502293.198566218,3098151.753399937,3368565.7711337646,500,500,500,1,31.818827436883147,34.53292953077509,47773.53879311588,1
1,1042,66.5,4502634.135374212,3098813.5236743144,3369417.6218046662,500,500,500,1,31.82221006112524,34.536618234343564,48780.10798167251,1
1,1043,68.0,4502928.208699193,3099215.7915015235,3368827.215976467,500,500,500,1,31.81550099835425,34.53834404665664,48868.45513674244,1
1,1044,69.5,4502709.550054999,3099340.826078652,3371210.812044,500,500,500,1,31.834140040419776,34.54072303821054,50032.57747171912,1
1,1045,71.0,4502437.763939921,3098692.3457247126,3371160.91636216,500,500,500,1,31.83655286385705,34.536738863820965,49503.69989802502,1
1,1046,72.5,4503615.771857183,3099724.160193911,3372278.4203839432,500,500,500,1,31.837706244508805,34.538647416008686,51414.5595909534,1
1,1047,74.0,4503891.83504982,3099852.2823427483,3372291.9990018825,500,500,500,1,31.83639352861841,34.538113210698945,51676.6270014504,1
1,1048,75.5,4504264.586304599,3099651.313196808,3373656.8456586567,500,500,500,1,31.845853544362,34.53416392330556,52560.73671551701,1
1,1049,77.0,4504771.528872949,3101254.626043429,3374720.6311809663,500,500,500,1,31.847674862512783,34.54499022030558,54248.960426337086,1
1,1050,78.5,4503904.873346167,3100421.5618073884,3375339.9853642588,500,500,500,1,31.85797761664904,34.54294962268713,53568.22124290466,1
1,1051,80.0,4505019.401055536,3101450.5408596625,3374849.021558315,500,500,500,1,31.84716259636429,34.54520826863665,54584.507892293856,1
1,1052,81.5,4504337.881571346,3100923.720027122,3375676.463433211,500,500,500,1,31.85750588815216,34.54471089392369,54290.60526929889,1
1,1053,83.0,4504598.544705808,3101726.7473897305,3376457.981962997,500,500,500,1,31.860278528103223,34.5500917462203,55272.24987046793,1
1,1054,84.5,4504337.194116904,3102129.140449433,3377219.8938174094,500,500,500,1,31.8660025954614,34.55511650646787,55685.47474103048,1
1,1055,86.0,4504936.906172752,3102447.489556619,3376771.296030968,500,500,500,1,31.85941352027774,34.55429979212032,56021.51200654078,1
1,1056,87.5,4505108.149319953,3102603.284084026,3378265.26128911,500,500,500,1,31.86967285655779,34.554626421266285,57005.02346049156,1
1,1057,89.0,4504675.484674354,3102878.293321093,3378073.3553309795,500,500,500,1,31.869161546145065,34.559569412539304,56733.56632529944,1
1,1058,90.5,4505839.1806865325,3102913.496895989,3378972.1054855385,500,500,500,1,31.87136639441807,34.552959688945364,58038.96619931143,1
1,1059,92.0,4505221.024178547,3102845.0085053407,3378729.762107894,500,500,500,1,31.872112855965945,34.55604101554197,57445.66599201504,1
1,1060,93.5,4505936.802440197,3102963.966170172,3379377.8660193235,500,500,500,1,31.873931287794196,34.55281515300548,58345.80868526548,1
1,1061,95.0,4506477.153814541,3103605.113889231,3379045.347479533,500,500,500,1,31.867592347653037,34.555135366187834,58856.99897206016,1
1,1062,96.5,4506948.344784956,3104119.0899647246,3379937.167167044,500,500,500,1,31.87115349653717,34.556769089539465,59905.0128033543,1
1,1063,98.0,4505720.813747024,3103729.3826388423,3380421.505536642,500,500,500,1,31.880641132494617,34.56069964111851,59114.585220831446,1
1,1064,99.5,4505874.181773396,3104164.4267067835,3381173.0241387542,500,500,500,1,31.884582011983444,34.56354019897963,59828.33447726257,1
1,1065,101.0,4506092.456913699,3104291.4411054347,3381648.703706474,500,500,500,1,31.887002113705204,34.56333878227694,60293.41153448261,1
1,1066,102.5,4506276.109433214,3103668.9819470355,3381615.3634982686,500,500,500,1,31.88770183330487,34.556880232257775,60104.40333893057,1
1,1067,104.0,4507033.272034404,3104747.067706249,3381549.2246959093,500,500,500,1,31.88137221566385,34.56167911515637,61118.21511170548,1
1,1068,105.5,4506806.180242022,3104914.32721912,3383404.231287427,500,500,500,1,31.895874859733453,34.56446985920482,62019.94031112362,1
1,1069,107.0,4505599.487531757,3104194.9385322263,3382002.329938236,500,500,500,1,31.891858794766577,34.56543524263785,60089.0562994862,1
1,1070,108.5,4506949.477085469,3105800.0790010644,3382562.581694356,500,500,500,1,31.886564610172574,34.5712542390858,62102.17635834031,1
1,1071,110.0,4506954.438515826,3104894.56393543,3382640.5399045027,500,500,500,1,31.88956051511664,34.56341891787547,61710.598233084194,1
1,1072,111.5,4506947.177216342,3105917.375914064,3382348.7313860287,500,500,500,1,31.88463782267023,34.57227893302787,62044.12261262536,1
1,1073,113.0,4505854.288819349,3105863.3800242306,3381991.331481464,500,500,500,1,31.886317403441435,34.57830622398373,61065.23804752436,1
1,1074,114.5,4506617.836949374,3106765.5967850373,3383007.3076538453,500,500,500,1,31.88864018118167,34.581545929024955,62570.495917702094,1
1,1075,116.0,4507019.297960234,3106374.130588544,3382094.7111683832,500,500,500,1,31.88120861363824,34.57578725626419,62180.46727147047,1
1,1076,117.5,4506411.481430273,3106497.3461798243,3383151.908108874,500,500,500,1,31.891256499892485,34.58046004799205,62373.361745648086,1
1,1077,119.0,4507292.490660042,3106089.8263322865,3382679.7636142857,500,500,500,1,31.88534517109062,34.571714243678805,62543.50164432451,1
1,1078,120.5,4506121.045659068,3107348.8806437217,3382585.666932174,500,500,500,1,31.885810450826984,34.589524287095145,62281.616028356366,1
1,1079,122.0,4506775.830962117,3107551.12125203,3383012.402192476,500,500,500,1,31.885961852314583,34.587376338591376,63062.22380900756,1
1,1080,123.5,4506877.675987476,3107293.5370490896,3382722.642200034,500,500,500,1,31.88405895212976,34.58455172906698,62856.20964269247,1
1,1081,125.0,4506559.420576201,3107430.0652443203,3382807.6905982923,500,500,500,1,31.88557418721379,34.5876190353649,62744.46196106821,1
1,1082,126.5,4506765.494684369,3107779.914727588,3382124.2297953167,500,500,500,1,31.878654587416907,34.58940911000393,62696.17302859202,1
1,1083,128.0,4507079.712986632,3107167.970871074,3382286.903815976,500,500,500,1,31.8803064046452,34.58226947644855,62706.78708326444,1
1,1084,129.5,4506496.141057113,3108538.952037536,3383801.768489591,500,500,500,1,31.89038719416682,34.5975491282258,63759.90833383333,1
1,1085,131.0,4506151.658610764,3108096.799921356,3382068.869885656,500,500,500,1,31.8797695408185,34.59578692853705,62390.61102384143,1
1,1086,132.5,4506484.551925786,3107924.6866012337,3381459.1413738886,500,500,500,1,31.874313857410016,34.59232578794785,62218.34037414845,1
1,1087,134.0,4506149.950036353,3108074.6015479546,3382023.2812700355,500,500,500,1,31.879489896887105,34.59560582119217,62354.6370359892,1
1,1088,135.5,4506663.597410322,3108095.666358693,3381077.51591465,500,500,500,1,31.870266630340343,34.592735031887244,62224.43664207868,1
1,1089,137.0,4506471.611893518,3107747.361504511,3380722.8561187824,500,500,500,1,31.869254337671315,34.59087480644989,61735.026982865296,1
1,1090,138.5,4506909.5224079965,3108093.961650586,3381109.35319802,500,500,500,1,31.8695580354489,34.59125913417398,62412.354464476,1
1,1091,140.0,4505314.8709282745,3108558.665812313,3381270.256143706,500,500,500,1,31.87572444637278,34.60473993714867,61606.66638202593,1
1,1092,141.5,4506438.974736562,3109469.854281481,3380150.5967836617,500,500,500,1,31.86042871018748,34.60590778233725,62240.77290841285,1
1,1093,143.0,4505756.041926586,3108551.4589578304,3380220.6210013265,500,500,500,1,31.86606931183172,34.60205541914953,61357.35964251403,1
1,1094,144.5,4505182.925172113,3109067.8858492267,3380662.188872164,500,500,500,1,31.87026033552629,34.60991143264687,61438.962493002415,1
1,1095,146.0,4505969.340912265,3109576.9093504483,3379192.3819623822,500,500,500,1,31.85469519086756,34.609621253421174,61458.3517450532,1
1,1096,147.5,4505157.80366545,3109482.3137594983,3379841.518128522,500,500,500,1,31.86302221133378,34.613630893551885,61188.05570982024,1
1,1097,149.0,4505476.505222685,3109459.283825496,3378317.417553592,500,500,500,1,31.85028350245022,34.611537750414406,60595.316476368345,1
1,1098,150.5,4505407.804823101,3109654.969369814,3378382.0421340205,500,500,500,1,31.85051643052316,34.61363178565862,60675.80889829155,1
1,1099,152.0,4505430.336457563,3109998.340225018,3378798.8906233674,500,500,500,1,31.852672440041378,34.61645541201116,61077.22288652882,1
1,1100,153.5,4504663.045357963,3109364.4541633204,3377947.601046837,500,500,500,1,31.85088726360845,34.61555740538494,59785.73235668708,1
1,1101,155.0,4503740.766397834,3109313.5637947777,3377072.6766444067,500,500,500,1,31.847961685187503,34.620603919136634,58654.76656658296,1
1,1102,156.5,4504893.058894477,3109241.6984323086,3376166.665394604,500,500,500,1,31.8368060678115,34.61313221112187,58947.67203609087,1
1,1103,158.0,4504921.843012781,3109689.751211548,3376776.854751476,500,500,500,1,31.840126514783314,34.616820755036706,59505.912558387965,1
1,1104,159.5,4505266.890249214,3109219.242141421,3376236.605150868,500,500,500,1,31.835946952645017,34.610716137976375,59235.11187880859,1
1,1105,161.0,4502345.408566506,3109907.2338646445,3375260.412921433,500,500,500,1,31.838026204342228,34.634020173193534,57009.81588714663,1
1,1106,162.5,4503653.202415019,3109617.939490471,3374767.492933889,500,500,500,1,31.829985038916234,34.62374701809343,57524.40266826283,1
1,1107,164.0,4503565.414442741,3109088.555150992,3375100.959642104,500,500,500,1,31.834275566496917,34.619708314287514,57383.37102266308,1
1,1108,165.5,4503585.750696218,3109618.986256312,3373966.785122865,500,500,500,1,31.824163292518215,34.62415726499373,57055.48858882859,1
1,1109,167.0,4502589.564970236,3109298.0475877426,3372468.066418693,500,500,500,1,31.817502696850283,34.62731871922094,55413.77803447563,1
1,1110,168.5,4502444.489291279,3110419.618786478,3371852.39350511,500,500,500,1,31.8103837721624,34.637844656644525,55529.42335861735,1
1,1111,170.0,4502192.203808048,3109575.5513956114,3371972.759695965,500,500,500,1,31.8145375138232,34.63207421151201,55008.82068411913,1
1,1112,171.5,4502226.442239884,3109470.499429602,3371227.023222498,500,500,500,1,31.809019846731484,34.63096532565146,54588.92784587108,1
1,1113,173.0,4501729.457664142,3109412.864235877,3370167.267808174,500,500,500,1,31.803047880390384,34.633426375341166,53655.0310560884,1
1,1114,174.5,4501159.337573743,3109011.813279958,3369541.578079636,500,500,500,1,31.80157727636546,34.63336380762736,52732.917595688254,1
1,1115,176.0,4501941.861014022,3109123.3128737565,3367835.45282594,500,500,500,1,31.7852738053734,34.62966728132765,52435.15549992677,1
1,1116,177.5,4500533.8110726485,3108797.707639545,3368247.2865569023,500,500,500,1,31.794736845920315,34.63524229402938,51510.06589053664,1
1,1117,179.0,4501321.859640745,3109341.9192527216,3367052.202470885,500,500,500,1,31.7811363046687,34.635241067078944,51694.57064105943,1
1,1118,180.5,4500358.077149094,3109234.451916532,3366270.811347677,500,500,500,1,31.77921775045564,34.6400525046101,50557.03752291482,1
1,1119,182.0,4501009.678508739,3108562.22147828,3365670.774740645,500,500,500,1,31.773927757098757,34.630379969740744,50372.02721870877,1
1,1120,183.5,4499299.624942392,3109237.862030161,3364690.4110352583,500,500,500,1,31.771289456183712,34.646384886998185,48986.18256140221,1
1,1121,185.0,4499151.077215504,3109006.0798549475,3364340.941665485,500,500,500,1,31.769827212174828,34.6452719319346,48586.25908156205,1
1,1122,186.5,4499940.668467455,3108739.00493272,3363279.944677503,500,500,500,1,31.75940799079816,34.638267839928766,48450.95363236405,1
1,1123,188.0,4498298.473515657,3108928.389329833,3362482.4982247446,500,500,500,1,31.75919683005389,34.64968099612156,46974.01656016428,1
1,1124,189.5,4498932.389751719,3108801.360429246,3360811.896810116,500,500,500,1,31.74436215320999,34.644809907057784,46476.92079954594,1
1,1125,191.0,4498430.303164725,3108833.0940721915,3360921.500628452,500,500,500,1,31.747057467500703,34.64807421622548,46198.6726369597,1
1,1126,192.5,4498808.319040721,3109680.2970423247,3359613.05182002,500,500,500,1,31.733360839639804,34.65312438865442,46184.45324067399,1
1,1127,194.0,4497826.9135583,3108398.5868632765,3358567.1423967304,500,500,500,1,31.73262980827394,34.64792327033073,44327.89626859035,1
1,1128,195.5,4497974.214396925,3108078.1688966034,3357334.428461549,500,500,500,1,31.72352613706619,34.64428327081319,43627.760949416086,1
1,1129,197.0,4496607.590328666,3108709.5610091845,3355445.753261892,500,500,500,1,31.712737911507272,34.65787035691169,41983.8678595433,1
1,1130,198.5,4496813.654275467,3107149.556767559,3355740.862725966,500,500,500,1,31.71836648314968,34.64319087521997,41528.69105951395,1
1,1131,200.0,4495944.21817972,3108666.970506273,3354314.331433471,500,500,500,1,31.706797416805117,34.66145746203859,40904.36922536418,1
1,1132,201.5,4495563.186289319,3107832.982491889,3352105.6502611707,500,500,500,1,31.69366553342154,34.65653773010378,39073.5802524304,1
1,1133,203.0,4495997.102335339,3108134.357829972,3351771.8755446603,500,500,500,1,31.68863220179361,34.65654983939934,39347.76780837774,1
1,1134,204.5,4494840.049653601,3108230.704896888,3350212.1126344525,500,500,500,1,31.680957237425737,34.664279124622055,37765.26988442149,1
1,1135,206.0,4494488.435489817,3107284.647698989,3350791.6346754683,500,500,500,1,31.6892743054717,34.65821670835073,37365.71132015903,1
1,1136,207.5,4494612.888313065,3107580.722557089,3348747.0984193785,500,500,500,1,31.67239874077909,34.660028232857464,36522.34717790876,1
1,1137,209.0,4494273.216890305,3107616.5187971704,3347955.4548249566,500,500,500,1,31.66757635251472,34.662362587241724,35886.255543557,1
1,1138,210.5,4493922.90188607,3107413.212938803,3346137.9122584737,500,500,500,1,31.65560204010854,34.66269832270552,34588.55264891684,1
1,1139,212.0,4492767.776041621,3107016.228987859,3344403.3840004136,500,500,500,1,31.64789152101413,34.66616437076071,32677.378557835706,1
1,1140,213.5,4492277.6179494,3107695.552548786,3343403.4039598084,500,500,500,1,31.64033135354078,34.67494923899401,32138.542400128208,1
1,1141,215.0,4492332.302837711,3107349.8969023,3342443.456097105,500,500,500,1,31.63371111165148,34.671641157769834,31505.88599273376,1
1,1142,216.5,4491438.077663602,3107763.8884449974,3340942.7215881944,500,500,500,1,31.62459530515038,34.68054926880746,30293.26163713634,1
1,1143,218.0,4490990.856691534,3108003.6008354025,3339677.1221013423,500,500,500,1,31.61600999561184,34.68528681111694,29432.71820537001,1
1,1144,219.5,4491343.341054674,3106240.104988621,3339498.180763627,500,500,500,1,31.617999800475665,34.667967578493084,28731.35168733541,1
1,1145,221.0,4489545.95945175,3106246.073749772,3336595.5730855023,500,500,500,1,31.602742964565763,34.6787489727778,25954.00310598593,1
1,1146,222.5,4489459.059525406,3104994.364494808,3335696.839944572,500,500,500,1,31.59955516419853,34.668463453275336,24815.68876996729,1
1,1147,224.0,4489402.917220376,3105100.9998548995,3333767.36570051,500,500,500,1,31.58472092643664,34.669719225758605,23817.23418376036,1
1,1148,225.5,4488803.306508716,3106701.8382416675,3332767.188914094,500,500,500,1,31.575099330706784,34.68711765455499,23649.32622860279,1
1,1149,227.0,4488644.182577132,3106953.9354812545,3330931.2625604537,500,500,500,1,31.56098354622216,34.690243754316214,22698.96188816894,1
1,1150,228.5,4488279.715901599,3104928.0220960584,3330403.8878794955,500,500,500,1,31.563778052778325,34.674933377987585,21185.27695946209,1
1,1151,230.0,4487079.285012925,3106131.074959824,3328264.3102911017,500,500,500,1,31.54881118929974,34.69249111324651,19807.765766079538,1
1,1152,231.5,4486782.400459479,3105508.88124328,3327474.459428546,500,500,500,1,31.5455731382234,34.68889376569033,18884.699363800697,1
1,1153,233.0,4485296.056134284,3106048.667979015,3326018.618545716,500,500,500,1,31.53871855980381,34.70243855778948,17343.470706569962,1
1,1154,234.5,4485534.598777616,3105260.4070236166,3322965.792456432,500,500,500,1,31.51649847989881,34.69420627818302,15531.804819169454,1
1,1155,236.0,4484822.721879707,3104844.963157361,3322038.728049326,500,500,500,1,31.513252382263847,34.694874529758785,14346.642833815888,1
1,1156,237.5,4484686.126527454,3103838.717133082,3321247.4762713225,500,500,500,1,31.510403873064465,34.68700000374129,13349.07590290811,1
1,1157,239.0,4484510.468995388,3104077.157598031,3318965.9708611807,500,500,500,1,31.49293589299263,34.690109866137746,12149.48765640054,1
1,1158,240.5,4483435.813039012,3104012.401849563,3317654.215441876,500,500,500,1,31.48719416795436,34.69597681451954,10679.39191313088,1
2,1161,5.0,4487670.963177998,3081813.4751034924,3321661.552860961,700,750,600,1,31.5608928177,34.47851258443415,5004.982790648006,1
2,1162,8.0,4488853.557442119,3082061.747067936,3324953.0444904566,700,750,600,1,31.580897717347327,34.47362170175832,7678.587122388184,1
2,1163,11.0,4489424.74556794,3083998.2178884177,3328839.148862245,700,750,600,1,31.60331435705365,34.48701395150763,11049.269121092744,1
2,1164,14.0,4490620.807604223,3083905.004591912,3331051.4390454893,700,750,600,1,31.615871679000552,34.47908295600917,13003.485748176465,1
2,1165,17.0,4492067.995276598,3084975.1490297285,3333654.8717530053,700,750,600,1,31.62733355892705,34.4797442415171,15900.197029097935,1
2,1166,20.0,4490746.460645418,3085711.99882527,3335659.398086896,700,750,600,1,31.645857454663748,34.49399844811443,16379.439491407946,1
2,1167,23.0,4493676.125625219,3086544.3064168813,3340255.687728285,700,750,600,1,31.667418036022365,34.48377070836627,21248.309778512456,1
2,1168,26.0,4494768.509338669,3088893.1349271294,3342011.783798763,700,750,600,1,31.67032615917945,34.49761322030318,24068.59551822394,1
2,1169,29.0,4495293.232481478,3088782.683754215,3344832.1746551665,700,750,600,1,31.69014221550364,34.49353504140265,25864.591815925203,1
2,1170,32.0,4495343.463521729,3089287.084049796,3347460.292467256,700,750,600,1,31.70868046381317,34.49760308565077,27523.840225080028,1
2,1171,35.0,4496298.367229029,3090237.153619018,3349888.7935459125,700,750,600,1,31.720973887796013,34.50014627927306,29927.697392414324,1
2,1172,38.0,4497776.04660239,3092260.2256012466,3352024.480017273,700,750,600,1,31.726122330294302,34.50886201631007,33061.27250534017,1
2,1173,41.0,4497883.747917647,3094170.5886845286,3354922.369481484,700,750,600,1,31.742704383821053,34.52474289325208,35581.650155567564,1
2,1174,44.0,4497897.750015579,3092784.968776002,3356080.9912550347,700,750,600,1,31.75519145557642,34.51267703592479,35533.42424080614,1
2,1175,47.0,4499756.866003972,3094293.1083908947,3358144.576330181,700,750,600,1,31.75966207255904,34.514663709087074,38648.66608391702,1
2,1176,50.0,4500775.42045067,3094405.140925238,3360294.0731028253,700,750,600,1,31.77178191861428,34.50957792909634,40547.805505408905,1
2,1177,53.0,4502746.977408279,3096534.983466777,3361821.660905216,700,750,600,1,31.770061230764146,34.5162680134838,43759.18583171815,1
2,1178,56.0,4501460.269761653,3097524.93547942,3364678.22582475,700,750,600,1,31.79416273562631,34.532466041419006,44839.50083791092,1
2,1179,59.0,4501275.114991584,3097817.3124381904,3365758.246851327,700,750,600,1,31.80232021431439,34.53609217561794,45419.8319195956,1
2,1180,62.0,4502406.604921354,3096954.088953841,3367704.618049646,700,750,600,1,31.815039713822607,34.52191086758681,46822.09137834795,1
2,1181,65.0,4503425.472666029,3098351.760081794,3369725.054457131,700,750,600,1,31.82270675212748,34.52792878107206,49273.718076764606,1
2,1182,68.0,4503631.138718699,3099061.6737178955,3369881.885390252,700,750,600,1,31.82120101377397,34.532836690211205,49842.30153235048,1
2,1183,71.0,4502852.320737693,3099817.264729996,3371979.332660264,700,750,600,1,31.838151810786,34.543987884418215,50767.382132588886,1
2,1184,74.0,4503595.305143402,3099614.2368008355,3372883.135451361,700,750,600,1,31.842675592323296,34.53782007643357,51666.31194018666,1
2,1185,77.0,4505600.356067325,3101759.914097456,3374796.660622136,700,750,600,1,31.843679770376795,34.54442676878332,55112.39725287538,1
2,1186,80.0,4504422.04694006,3101242.45876096,3374379.6977561894,700,750,600,1,31.846475879349565,34.54696147748726,53818.68064748682,1
2,1187,83.0,4504204.874031969,3100873.50251146,3376231.504005846,700,750,600,1,31.86237275130015,34.54506774594698,54466.34432551265,1
2,1188,86.0,4505836.217370361,3101773.3117499747,3378828.789021685,700,750,600,1,31.873341527261,34.54314150948847,57412.11194140278,1
2,1189,89.0,4504966.220971553,3103859.489670379,3378417.746834208,700,750,600,1,31.86801906867203,34.56630500863859,57591.46370330453,1
2,1190,92.0,4504813.429768518,3104436.73933159,3377788.8230865,700,750,600,1,31.862293426795343,34.572191095184564,57430.758711424656,1
2,1191,95.0,4505780.343545492,3104754.25928787,3379710.458187198,700,750,600,1,31.87227105322749,34.56918363461094,59274.48117880523,1
2,1192,98.0,4506427.721138894,3103139.8494592607,3380657.776444656,700,750,600,1,31.88126437185206,34.551416409473624,59449.79048702493,1
2,1193,101.0,4505982.74284567,3104903.577219724,3381599.331572819,700,750,600,1,31.885415048616103,34.5692685819524,60485.51170089096,1
2,1194,104.0,4506271.557385167,3105344.602459118,3382250.7069486147,700,750,600,1,31.88805257214861,34.57135499176329,61244.00758041255,1
2,1195,107.0,4507386.134579457,3105782.175149676,3382489.344604552,700,750,600,1,31.88436093867436,34.56850641564319,62360.16849487554,1
2,1196,110.0,4507568.665073234,3105581.0917082634,3381537.786877816,700,750,600,1,31.876973680911483,34.565689183903565,61888.35610281397,1
2,1197,113.0,4505664.794953924,3106447.308407253,3383095.3580578524,700,750,600,1,31.89386244541102,34.584465531245776,61797.41976154503,1
2,1198,116.0,4506821.005937875,3106081.8940274864,3382933.0083592897,700,750,600,1,31.889118194679572,34.574446420971164,62343.82083413191,1
2,1199,119.0,4507282.627822697,3107556.9425537726,3384342.00853679,700,750,600,1,31.89405825139411,34.584415671842414,64121.705687520094,1
2,1200,122.0,4506794.487981583,3107390.019274825,3384437.2336202296,700,750,600,1,31.89712297925404,34.58587733051134,63750.37655819394,1
2,1201,125.0,4506804.222391153,3107515.426452185,3382418.595983836,700,750,600,1,31.88144457266154,34.58690009046565,62751.21900403965,1
2,1202,128.0,4505217.285955323,3108345.8602489256,3382939.27574492,700,750,600,1,31.88933101361083,34.603486525631155,62317.38419953175,1
2,1203,131.0,4506092.918837192,3107230.599995896,3383314.2865120545,700,750,600,1,31.891761414194825,34.58867214938978,62589.85258862842,1
2,1204,134.0,4506468.794175185,3108582.023689281,3382170.3097599302,700,750,600,1,31.87800817325816,34.59808269743461,62899.81725282967,1
2,1205,137.0,4506108.113401322,3108154.4152189423,3382229.4799891426,700,750,600,1,31.881002292974213,34.596542122685854,62472.777340056375,1
2,1206,140.0,4506112.049589793,3107762.998521292,3381563.8061149046,700,750,600,1,31.876986851898828,34.59314618624418,61935.25457508955,1
2,1207,143.0,4505394.77877451,3108850.292081306,3379698.555689283,700,750,600,1,31.86271067824006,34.606777397581126,60973.348179173656,1
